"Carrier Group","Delivery Type","Segment","Sms Relay","Sms Phone Number","Date","MonthYear","Quarter","Week","Sent","Delivered","Clicks","Unique Clicks","Clicks to Sent Rate","Unique Clicks to Sent Rate","Unsubscribes","Unique Unsubscribes","Bounces","Refusals","Revenue","RPS","Complaints","Unique Complaints"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","1317","1317","1","1","0.0759","0.0759","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1762","1759","10","7","0.5675","0.3973","0","0","0","0","0.824","0.0004676503972758229","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1989","1986","6","4","0.3017","0.2011","0","0","0","0","0.8842000000000001","0.000444544997486174","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","2031","2029","4","4","0.1969","0.1969","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1880","1875","3","3","0.1596","0.1596","0","0","0","0","1.1308","0.0006014893617021276","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","1369","1369","73","59","5.3324","4.3097","0","0","2","0","1.3336","0.0009741417092768444","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","1144","1141","183","152","15.9965","13.2867","0","0","0","0","5.2023","0.004547465034965035","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","790","790","153","124","19.3671","15.6962","0","0","0","0","6.599400000000001","0.008353670886075951","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","715","715","69","49","9.6503","6.8531","0","0","0","0","2.6357","0.003686293706293706","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","949","949","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","944","943","1","1","0.1059","0.1059","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","620","619","1","1","0.1613","0.1613","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","727","727","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","850","850","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","1075","1075","1","1","0.0930","0.0930","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","1309","1310","6","4","0.4584","0.3056","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1702","1702","1","1","0.0588","0.0588","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1964","1963","2","1","0.1018","0.0509","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1985","1984","3","3","0.1511","0.1511","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1901","1899","2","2","0.1052","0.1052","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","1261","1261","38","30","3.0135","2.3791","0","0","4","0","0.2068","0.00016399682791435368","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","1192","1190","177","140","14.8490","11.7450","0","0","0","0","4.3171","0.0036217281879194633","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","795","795","168","129","21.1321","16.2264","0","0","0","0","8.9851","0.011302012578616351","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","700","700","68","55","9.7143","7.8571","0","0","0","0","0.8","0.001142857142857143","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","902","902","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","945","944","2","1","0.2116","0.1058","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","665","665","1","1","0.1504","0.1504","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","760","760","3","2","0.3947","0.2632","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","918","918","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","1019","1019","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","1258","1258","2","2","0.1590","0.1590","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1739","1739","2","2","0.1150","0.1150","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1960","1957","6","4","0.3061","0.2041","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1987","1987","1","1","0.0503","0.0503","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1870","1865","1","1","0.0535","0.0535","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","2279","2291","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","3829","3829","3","2","0.0783","0.0522","0","0","2","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","6809","6809","6","4","0.0881","0.0587","0","0","3","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","5598","5597","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","4883","4881","7","6","0.1434","0.1229","0","0","9","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","2250","2247","167","136","7.4222","6.0444","0","0","5","0","5.4963","0.0024427999999999997","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","338","338","131","92","38.7574","27.2189","0","0","4","0","1.681","0.004973372781065089","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","217","217","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","648","647","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","783","783","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","890","890","1","1","0.1124","0.1124","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","1007","1008","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","1365","1365","7","6","0.5128","0.4396","0","0","0","0","0.22","0.00016117216117216118","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1625","1626","7","5","0.4308","0.3077","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1944","1940","3","2","0.1543","0.1029","0","0","0","0","0.2771","0.0001425411522633745","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1944","1944","8","7","0.4115","0.3601","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","2075","2070","1","1","0.0482","0.0482","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","2207","2222","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","3905","3904","3","2","0.0768","0.0512","0","0","2","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","6818","6816","4","3","0.0587","0.0440","0","0","1","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","5636","5634","2","2","0.0355","0.0355","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","4871","4868","5","5","0.1026","0.1026","0","0","18","0","0.27","0.00005543009648942722","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","2251","2249","169","130","7.5078","5.7752","0","0","8","0","1.7489000000000001","0.0007769435806308308","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","341","341","116","96","34.0176","28.1525","0","0","2","0","3.1052999999999997","0.009106451612903224","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","271","271","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","644","644","2","1","0.3106","0.1553","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","790","789","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","864","863","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","1112","1113","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","1294","1293","1","1","0.0773","0.0773","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1657","1657","2","2","0.1207","0.1207","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1969","1967","8","4","0.4063","0.2031","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1994","1993","5","5","0.2508","0.2508","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1987","1982","2","1","0.1007","0.0503","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","215","43","224","215","104.1860","100.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","235","0","235","235","100.0000","100.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","367","0","367","367","100.0000","100.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","978","0","978","978","100.0000","100.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","1042","0","1040","1040","99.8081","99.8081","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","1306","0","1306","1306","100.0000","100.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","2238","2107","3251","2238","145.2636","100.0000","0","0","0","0","73.9257","0.03303203753351207","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","2132","1994","3054","2132","143.2458","100.0000","0","0","0","0","45.2279","0.021213836772983115","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","2109","1981","3027","2103","143.5277","99.7155","0","0","1","0","63.619499999999995","0.030165718349928875","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","2634","2476","3752","2633","142.4450","99.9620","0","0","0","0","66.6104","0.025288686408504176","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","2030","1906","2915","2029","143.5961","99.9507","0","0","0","0","54.32079999999999","0.026759014778325117","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","847","804","1185","847","139.9055","100.0000","0","0","0","0","15.755900000000002","0.01860200708382527","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","176","163","255","176","144.8864","100.0000","0","0","0","0","3.3430000000000004","0.018994318181818185","0","0"
"AT&T","SmsCampaign","New Data","Volt Relay US","20407","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","208","193","303","208","145.6731","100.0000","0","0","0","0","4.0335","0.019391826923076925","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","137","137","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","432","432","3","3","0.6944","0.6944","0","0","2","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","365","365","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","413","413","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","449","448","0","0","0.0000","0.0000","0","0","2","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","416","416","1","1","0.2404","0.2404","0","0","1","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","450","450","0","0","0.0000","0.0000","0","0","2","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","549","549","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","554","554","0","0","0.0000","0.0000","0","0","3","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546961","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","531","530","2","2","0.3766","0.3766","0","0","3","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","121","121","0","0","0.0000","0.0000","0","0","1","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","405","405","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","410","410","2","1","0.4878","0.2439","0","0","1","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","434","434","2","1","0.4608","0.2304","0","0","2","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","438","438","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"AT&T","SmsTrigger","New Data","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","398","398","0","0","0.0000","0.0000","0","0","3","0","0","0","0","0"
